date,product_id,warehouse,stock_level,daily_demand,units_ordered,lead_time_days,unit_cost,days_of_supply,stockout_risk
2024-02-16,PROD0030,WH-EAST,113,90,53,9,154.47,1.3,1
2024-02-17,PROD0030,WH-SOUTH,126,83,41,7,83.27,1.5,1
2024-02-18,PROD0030,WH-NORTH,194,55,0,3,136.75,3.5,0
2024-02-19,PROD0030,WH-NORTH,152,92,42,2,154.3,1.7,1
2024-02-20,PROD0030,WH-EAST,170,82,26,11,90.05,2.1,1
2024-02-21,PROD0030,WH-EAST,216,74,2,14,49.05,2.9,1
2024-02-22,PROD0030,WH-SOUTH,109,88,52,3,84.27,1.2,1
2024-02-23,PROD0030,WH-SOUTH,109,60,24,5,52.95,1.8,1
2024-02-24,PROD0030,WH-NORTH,42,45,31,2,151.32,0.9,1
2024-02-25,PROD0030,WH-NORTH,172,63,6,5,9.2,2.7,1
2024-02-26,PROD0030,WH-SOUTH,212,51,0,10,60.21,4.2,0
2024-02-27,PROD0030,WH-NORTH,144,84,36,5,71.82,1.7,1
2024-02-28,PROD0030,WH-NORTH,79,122,96,2,83.07,0.6,1
2024-02-29,PROD0030,WH-SOUTH,181,56,0,4,61.91,3.2,0
2024-03-01,PROD0030,WH-NORTH,223,76,2,12,19.97,2.9,1
2024-03-02,PROD0030,WH-NORTH,182,55,0,3,176.03,3.3,0
2024-03-03,PROD0030,WH-SOUTH,192,88,24,10,72.5,2.2,1
2024-03-04,PROD0030,WH-SOUTH,195,68,3,8,78.81,2.9,1
2024-03-05,PROD0030,WH-EAST,219,81,8,8,108.54,2.7,1
2024-03-06,PROD0030,WH-SOUTH,44,74,60,2,51.81,0.6,1
2024-03-07,PROD0030,WH-SOUTH,137,74,29,6,170.2,1.9,1
2024-03-08,PROD0030,WH-EAST,137,85,40,10,171.21,1.6,1
2024-03-09,PROD0030,WH-SOUTH,111,67,30,6,180.44,1.7,1
2024-03-10,PROD0030,WH-SOUTH,88,79,50,12,104.82,1.1,1
2024-03-11,PROD0030,WH-NORTH,224,50,0,3,14.16,4.5,0
2024-03-12,PROD0030,WH-EAST,47,74,59,14,93.77,0.6,1
2024-03-13,PROD0030,WH-SOUTH,195,108,43,13,104.63,1.8,1
2024-03-14,PROD0030,WH-SOUTH,62,76,56,2,182.52,0.8,1
2024-03-15,PROD0030,WH-SOUTH,44,77,63,14,144.39,0.6,1
2024-03-16,PROD0030,WH-EAST,167,81,26,7,154.46,2.1,1
2024-03-17,PROD0030,WH-SOUTH,127,98,56,14,6.74,1.3,1
2024-03-18,PROD0030,WH-EAST,88,103,74,10,51.74,0.9,1
2024-03-19,PROD0030,WH-SOUTH,230,82,6,6,148.64,2.8,1
2024-03-20,PROD0030,WH-EAST,153,97,46,5,137.97,1.6,1
2024-03-21,PROD0030,WH-EAST,81,52,25,2,183.41,1.6,1
2024-03-22,PROD0030,WH-EAST,119,53,14,3,187.48,2.2,1
2024-03-23,PROD0030,WH-NORTH,173,104,47,6,157.24,1.7,1
2024-03-24,PROD0030,WH-EAST,166,84,29,2,72.22,2.0,1
2024-03-25,PROD0030,WH-SOUTH,172,39,0,7,158.5,4.4,0
2024-03-26,PROD0030,WH-NORTH,75,65,40,6,111.54,1.2,1
2024-03-27,PROD0030,WH-EAST,147,70,21,4,23.86,2.1,1
2024-03-28,PROD0030,WH-EAST,190,67,4,9,80.82,2.8,1
2024-03-29,PROD0030,WH-EAST,140,77,31,6,161.56,1.8,1
2024-03-30,PROD0030,WH-EAST,203,111,44,9,17.19,1.8,1
2024-03-31,PROD0030,WH-EAST,59,92,73,12,93.25,0.6,1
2024-04-01,PROD0030,WH-SOUTH,169,63,7,8,85.22,2.7,1
2024-04-02,PROD0030,WH-NORTH,210,112,42,6,87.46,1.9,1
2024-04-03,PROD0030,WH-EAST,222,81,7,12,129.43,2.7,1
2024-04-04,PROD0030,WH-SOUTH,135,76,31,5,70.37,1.8,1
2024-04-05,PROD0030,WH-NORTH,128,62,20,5,184.58,2.1,1
2024-04-06,PROD0030,WH-EAST,207,72,3,13,37.45,2.9,1
2024-04-07,PROD0030,WH-EAST,108,70,34,11,191.54,1.5,1
2024-04-08,PROD0030,WH-SOUTH,206,92,24,13,143.54,2.2,1
2024-04-09,PROD0030,WH-NORTH,155,64,13,13,35.94,2.4,1
2024-04-10,PROD0030,WH-EAST,183,73,12,11,128.11,2.5,1
2024-04-11,PROD0030,WH-EAST,0,43,43,8,7.2,0.0,1
2024-04-12,PROD0030,WH-EAST,71,75,52,10,8.96,0.9,1
2024-04-13,PROD0030,WH-NORTH,68,31,9,4,58.17,2.2,1
2024-04-14,PROD0030,WH-SOUTH,175,94,36,10,149.97,1.9,1
2024-04-15,PROD0030,WH-EAST,65,76,55,11,168.69,0.9,1
2024-04-16,PROD0030,WH-NORTH,204,70,2,10,76.82,2.9,1
2024-04-17,PROD0030,WH-NORTH,232,95,18,8,44.5,2.4,1
2024-04-18,PROD0030,WH-NORTH,173,93,36,10,14.84,1.9,1
2024-04-19,PROD0030,WH-SOUTH,182,80,20,14,26.7,2.3,1
2024-04-20,PROD0030,WH-EAST,140,69,23,4,113.92,2.0,1
2024-04-21,PROD0030,WH-SOUTH,189,73,10,2,168.28,2.6,1
2024-04-22,PROD0030,WH-NORTH,123,66,25,12,105.0,1.9,1
2024-04-23,PROD0030,WH-EAST,147,89,40,11,95.59,1.7,1
2024-04-24,PROD0030,WH-EAST,162,69,15,6,16.85,2.3,1
2024-04-25,PROD0030,WH-EAST,193,102,38,6,36.03,1.9,1
2024-04-26,PROD0030,WH-SOUTH,39,66,53,12,53.95,0.6,1
2024-04-27,PROD0030,WH-SOUTH,114,64,26,8,92.99,1.8,1
2024-04-28,PROD0030,WH-SOUTH,83,65,38,10,105.81,1.3,1
2024-04-29,PROD0030,WH-NORTH,164,72,18,12,64.8,2.3,1
2024-04-30,PROD0030,WH-NORTH,55,91,73,13,178.1,0.6,1
2024-05-01,PROD0030,WH-SOUTH,72,67,43,2,106.49,1.1,1
2024-05-02,PROD0030,WH-SOUTH,156,78,26,10,116.26,2.0,1
2024-05-03,PROD0030,WH-SOUTH,43,115,101,5,74.52,0.4,1
2024-05-04,PROD0030,WH-NORTH,152,92,42,3,66.56,1.7,1
2024-05-05,PROD0030,WH-SOUTH,198,96,30,13,108.5,2.1,1
2024-05-06,PROD0030,WH-SOUTH,185,76,15,3,162.1,2.4,1
2024-05-07,PROD0030,WH-SOUTH,67,117,95,2,11.94,0.6,1
2024-05-08,PROD0030,WH-SOUTH,151,81,31,8,199.55,1.9,1
2024-05-09,PROD0030,WH-NORTH,51,54,37,4,73.79,0.9,1
2024-05-10,PROD0030,WH-SOUTH,68,102,80,8,161.0,0.7,1
2024-05-11,PROD0030,WH-SOUTH,180,98,38,8,185.08,1.8,1
2024-05-12,PROD0030,WH-EAST,89,45,16,12,87.01,2.0,1
2024-05-13,PROD0030,WH-NORTH,124,42,1,3,165.91,3.0,1
2024-05-14,PROD0030,WH-SOUTH,149,79,30,13,176.46,1.9,1
2024-05-15,PROD0030,WH-EAST,84,36,8,13,30.18,2.3,1
2024-05-16,PROD0030,WH-EAST,105,82,47,6,139.12,1.3,1
2024-05-17,PROD0030,WH-EAST,131,36,0,13,175.72,3.6,0
2024-05-18,PROD0030,WH-EAST,147,88,39,12,83.68,1.7,1
2024-05-19,PROD0030,WH-EAST,179,82,23,3,102.74,2.2,1
2024-05-20,PROD0030,WH-EAST,134,81,37,14,22.24,1.7,1
2024-05-21,PROD0030,WH-NORTH,142,51,4,5,122.39,2.8,1
2024-05-22,PROD0030,WH-EAST,129,69,26,12,95.27,1.9,1
2024-05-23,PROD0030,WH-NORTH,106,62,27,14,25.7,1.7,1
2024-05-24,PROD0030,WH-SOUTH,224,69,0,9,142.84,3.2,0
2024-05-25,PROD0030,WH-SOUTH,95,96,65,8,105.6,1.0,1
2024-05-26,PROD0030,WH-NORTH,195,86,21,5,180.73,2.3,1
2024-05-27,PROD0030,WH-NORTH,221,106,33,6,87.49,2.1,1
2024-05-28,PROD0030,WH-NORTH,79,62,36,14,172.81,1.3,1
2024-05-29,PROD0030,WH-NORTH,130,71,28,9,197.15,1.8,1
2024-05-30,PROD0030,WH-NORTH,121,70,30,13,174.17,1.7,1
2024-05-31,PROD0030,WH-EAST,57,77,58,2,150.78,0.7,1
2024-06-01,PROD0030,WH-EAST,211,79,9,4,199.65,2.7,1
2024-06-02,PROD0030,WH-NORTH,70,88,65,2,197.15,0.8,1
2024-06-03,PROD0030,WH-NORTH,232,89,12,3,54.04,2.6,1
2024-06-04,PROD0030,WH-EAST,83,59,32,10,81.83,1.4,1
2024-06-05,PROD0030,WH-NORTH,64,76,55,10,8.48,0.8,1
2024-06-06,PROD0030,WH-SOUTH,140,89,43,11,18.46,1.6,1
2024-06-07,PROD0030,WH-NORTH,183,88,27,12,88.51,2.1,1
2024-06-08,PROD0030,WH-EAST,93,45,14,13,108.25,2.1,1
2024-06-09,PROD0030,WH-EAST,66,78,56,3,123.53,0.8,1
2024-06-10,PROD0030,WH-SOUTH,81,70,43,4,43.55,1.2,1
2024-06-11,PROD0030,WH-EAST,64,78,57,14,48.89,0.8,1
2024-06-12,PROD0030,WH-NORTH,128,87,45,10,97.09,1.5,1
2024-06-13,PROD0030,WH-SOUTH,111,100,63,2,160.44,1.1,1
2024-06-14,PROD0030,WH-SOUTH,101,71,38,3,184.59,1.4,1
2024-06-15,PROD0030,WH-NORTH,121,89,49,14,97.98,1.4,1
2024-06-16,PROD0030,WH-NORTH,163,80,26,6,136.52,2.0,1
2024-06-17,PROD0030,WH-NORTH,41,69,56,9,164.57,0.6,1
2024-06-18,PROD0030,WH-NORTH,135,58,13,13,79.63,2.3,1
2024-06-19,PROD0030,WH-SOUTH,41,83,70,14,197.55,0.5,1
2024-06-20,PROD0030,WH-NORTH,66,66,44,9,46.85,1.0,1
2024-06-21,PROD0030,WH-EAST,79,95,69,11,175.41,0.8,1
2024-06-22,PROD0030,WH-SOUTH,99,80,47,13,190.35,1.2,1
2024-06-23,PROD0030,WH-EAST,70,86,63,7,187.46,0.8,1
2024-06-24,PROD0030,WH-NORTH,213,69,0,2,16.73,3.1,0
2024-06-25,PROD0030,WH-SOUTH,57,109,90,13,162.28,0.5,1
2024-06-26,PROD0030,WH-EAST,184,56,0,9,182.69,3.3,0
2024-06-27,PROD0030,WH-NORTH,138,100,54,10,199.1,1.4,1
2024-06-28,PROD0030,WH-NORTH,222,73,0,3,45.04,3.0,0
2024-01-01,PROD0031,WH-SOUTH,851,384,101,9,113.56,2.2,1
2024-01-02,PROD0031,WH-NORTH,1356,618,166,6,82.55,2.2,1
2024-01-03,PROD0031,WH-EAST,253,627,543,12,121.95,0.4,1
2024-01-04,PROD0031,WH-SOUTH,273,495,404,11,60.57,0.6,1
2024-01-05,PROD0031,WH-EAST,276,614,522,13,68.98,0.4,1
2024-01-06,PROD0031,WH-NORTH,988,594,265,5,187.18,1.7,1
2024-01-07,PROD0031,WH-NORTH,760,569,316,9,195.67,1.3,1
2024-01-08,PROD0031,WH-EAST,1051,521,171,3,99.66,2.0,1
2024-01-09,PROD0031,WH-EAST,374,466,342,7,52.7,0.8,1
2024-01-10,PROD0031,WH-SOUTH,811,612,342,2,113.81,1.3,1
2024-01-11,PROD0031,WH-EAST,930,656,346,9,75.88,1.4,1
2024-01-12,PROD0031,WH-SOUTH,1128,531,155,7,189.17,2.1,1
2024-01-13,PROD0031,WH-NORTH,1163,657,270,13,52.57,1.8,1
2024-01-14,PROD0031,WH-SOUTH,883,414,120,2,12.9,2.1,1
2024-01-15,PROD0031,WH-EAST,804,397,129,10,85.95,2.0,1
2024-01-16,PROD0031,WH-SOUTH,1089,527,164,13,73.75,2.1,1
2024-01-17,PROD0031,WH-EAST,1384,326,0,10,94.67,4.2,0
2024-01-18,PROD0031,WH-SOUTH,482,556,396,13,185.31,0.9,1
2024-01-19,PROD0031,WH-SOUTH,1264,647,226,12,23.35,2.0,1
2024-01-20,PROD0031,WH-NORTH,368,440,318,2,147.82,0.8,1
2024-01-21,PROD0031,WH-NORTH,1006,605,270,2,84.52,1.7,1
2024-01-22,PROD0031,WH-EAST,1044,474,126,10,51.88,2.2,1
2024-01-23,PROD0031,WH-SOUTH,1203,502,101,13,21.06,2.4,1
2024-01-24,PROD0031,WH-NORTH,863,530,243,11,83.65,1.6,1
2024-01-25,PROD0031,WH-NORTH,1131,443,66,4,89.94,2.6,1
2024-01-26,PROD0031,WH-EAST,1149,500,117,2,50.03,2.3,1
2024-01-27,PROD0031,WH-NORTH,670,292,69,4,149.96,2.3,1
2024-01-28,PROD0031,WH-SOUTH,350,422,306,4,118.41,0.8,1
2024-01-29,PROD0031,WH-SOUTH,1037,648,303,10,43.45,1.6,1
2024-01-30,PROD0031,WH-SOUTH,376,501,376,13,47.94,0.8,1
2024-01-31,PROD0031,WH-NORTH,1278,592,166,2,18.35,2.2,1
2024-02-01,PROD0031,WH-NORTH,1336,609,164,2,98.63,2.2,1
2024-02-02,PROD0031,WH-EAST,889,565,269,12,16.93,1.6,1
2024-02-03,PROD0031,WH-EAST,449,553,404,5,150.54,0.8,1
2024-02-04,PROD0031,WH-SOUTH,1175,367,0,7,189.12,3.2,0
2024-02-05,PROD0031,WH-EAST,340,532,419,6,69.85,0.6,1
2024-02-06,PROD0031,WH-SOUTH,1359,477,24,13,14.99,2.8,1
2024-02-07,PROD0031,WH-SOUTH,327,381,272,3,67.7,0.9,1
2024-02-08,PROD0031,WH-EAST,280,422,329,3,21.25,0.7,1
2024-02-09,PROD0031,WH-NORTH,1291,426,0,12,141.53,3.0,0
2024-02-10,PROD0031,WH-EAST,377,315,190,7,16.62,1.2,1
2024-02-11,PROD0031,WH-SOUTH,1356,729,277,2,197.77,1.9,1
2024-02-12,PROD0031,WH-NORTH,468,614,458,5,115.39,0.8,1
2024-02-13,PROD0031,WH-NORTH,255,428,343,6,123.0,0.6,1
2024-02-14,PROD0031,WH-NORTH,540,451,271,11,23.18,1.2,1
2024-02-15,PROD0031,WH-EAST,395,483,352,10,159.73,0.8,1
2024-02-16,PROD0031,WH-SOUTH,393,537,406,3,13.22,0.7,1
2024-02-17,PROD0031,WH-NORTH,1435,449,0,7,186.5,3.2,0
2024-02-18,PROD0031,WH-SOUTH,325,548,440,5,192.3,0.6,1
2024-02-19,PROD0031,WH-EAST,1310,488,52,13,15.91,2.7,1
2024-02-20,PROD0031,WH-NORTH,470,407,251,13,133.8,1.2,1
2024-02-21,PROD0031,WH-EAST,1233,459,48,3,179.28,2.7,1
2024-02-22,PROD0031,WH-SOUTH,921,574,267,5,184.15,1.6,1
2024-02-23,PROD0031,WH-EAST,1280,356,0,12,76.97,3.6,0
2024-02-24,PROD0031,WH-NORTH,1398,622,156,3,111.34,2.2,1
2024-02-25,PROD0031,WH-SOUTH,0,425,425,7,97.11,0.0,1
2024-02-26,PROD0031,WH-NORTH,1469,581,92,9,18.91,2.5,1
2024-02-27,PROD0031,WH-NORTH,372,582,458,14,153.46,0.6,1
2024-02-28,PROD0031,WH-EAST,552,366,182,13,73.04,1.5,1
2024-02-29,PROD0031,WH-EAST,1300,379,0,9,109.59,3.4,0
2024-03-01,PROD0031,WH-EAST,256,445,360,10,79.91,0.6,1
2024-03-02,PROD0031,WH-EAST,988,642,313,7,52.85,1.5,1
2024-03-03,PROD0031,WH-NORTH,1122,627,253,13,90.56,1.8,1
2024-03-04,PROD0031,WH-EAST,612,534,330,6,59.74,1.1,1
2024-03-05,PROD0031,WH-SOUTH,1160,481,95,4,85.74,2.4,1
2024-03-06,PROD0031,WH-EAST,363,534,413,3,144.34,0.7,1
2024-03-07,PROD0031,WH-NORTH,525,694,519,5,59.46,0.8,1
2024-03-08,PROD0031,WH-SOUTH,618,449,243,4,116.9,1.4,1
2024-03-09,PROD0031,WH-SOUTH,1281,361,0,9,96.84,3.5,0
2024-03-10,PROD0031,WH-EAST,699,472,239,8,27.89,1.5,1
2024-03-11,PROD0031,WH-NORTH,0,452,452,5,25.36,0.0,1
2024-03-12,PROD0031,WH-SOUTH,1364,503,49,10,91.75,2.7,1
2024-03-13,PROD0031,WH-EAST,1228,748,339,11,158.15,1.6,1
2024-03-14,PROD0031,WH-NORTH,1285,430,2,2,116.98,3.0,1
2024-03-15,PROD0031,WH-SOUTH,1378,387,0,4,164.74,3.6,0
2024-03-16,PROD0031,WH-NORTH,1216,461,56,8,189.12,2.6,1
2024-03-17,PROD0031,WH-SOUTH,0,480,480,8,142.43,0.0,1
2024-03-18,PROD0031,WH-SOUTH,1330,486,43,10,115.58,2.7,1
2024-03-19,PROD0031,WH-SOUTH,1394,483,19,13,77.08,2.9,1
2024-03-20,PROD0031,WH-NORTH,1188,555,159,9,129.45,2.1,1
2024-03-21,PROD0031,WH-NORTH,568,587,398,6,177.29,1.0,1
2024-03-22,PROD0031,WH-EAST,574,438,247,14,189.85,1.3,1
2024-03-23,PROD0031,WH-NORTH,854,461,177,9,116.17,1.9,1
2024-03-24,PROD0031,WH-NORTH,0,425,425,14,168.91,0.0,1
2024-03-25,PROD0031,WH-EAST,1178,516,124,4,69.29,2.3,1
2024-03-26,PROD0031,WH-SOUTH,770,560,304,10,77.68,1.4,1
2024-03-27,PROD0031,WH-NORTH,1198,392,0,3,53.45,3.1,0
2024-03-28,PROD0031,WH-SOUTH,1192,283,0,9,28.45,4.2,0
2024-03-29,PROD0031,WH-NORTH,668,558,336,5,165.08,1.2,1
2024-03-30,PROD0031,WH-SOUTH,1114,698,327,6,113.17,1.6,1
2024-03-31,PROD0031,WH-SOUTH,517,640,468,10,33.22,0.8,1
2024-04-01,PROD0031,WH-NORTH,422,542,402,7,162.39,0.8,1
2024-04-02,PROD0031,WH-NORTH,742,509,262,9,133.57,1.5,1
2024-04-03,PROD0031,WH-SOUTH,824,446,172,7,137.46,1.8,1
2024-04-04,PROD0031,WH-SOUTH,373,397,273,11,158.12,0.9,1
2024-04-05,PROD0031,WH-EAST,1236,401,0,9,52.71,3.1,0
2024-04-06,PROD0031,WH-SOUTH,666,520,298,14,144.9,1.3,1
2024-04-07,PROD0031,WH-EAST,1100,471,105,5,28.29,2.3,1
2024-04-08,PROD0031,WH-EAST,671,417,194,10,20.29,1.6,1
2024-04-09,PROD0031,WH-SOUTH,1468,425,0,3,181.75,3.5,0
2024-04-10,PROD0031,WH-EAST,317,493,388,14,84.92,0.6,1
2024-04-11,PROD0031,WH-EAST,748,469,220,3,107.54,1.6,1
2024-04-12,PROD0031,WH-NORTH,871,380,90,14,95.75,2.3,1
2024-04-13,PROD0031,WH-NORTH,328,476,367,4,190.65,0.7,1
2024-04-14,PROD0031,WH-SOUTH,664,505,284,7,110.46,1.3,1
2024-04-15,PROD0031,WH-EAST,1230,370,0,4,168.02,3.3,0
2024-04-16,PROD0031,WH-NORTH,1340,430,0,14,111.64,3.1,0
2024-04-17,PROD0031,WH-NORTH,580,564,371,4,177.86,1.0,1
2024-04-18,PROD0031,WH-SOUTH,886,705,410,11,120.9,1.3,1
2024-04-19,PROD0031,WH-SOUTH,800,592,326,8,146.91,1.4,1
2024-04-20,PROD0031,WH-NORTH,548,550,368,5,166.49,1.0,1
2024-04-21,PROD0031,WH-NORTH,1179,368,0,2,96.2,3.2,0
2024-04-22,PROD0031,WH-EAST,1142,485,105,8,69.14,2.4,1
2024-04-23,PROD0031,WH-SOUTH,375,464,339,14,121.01,0.8,1
2024-04-24,PROD0031,WH-EAST,464,594,440,4,31.02,0.8,1
2024-04-25,PROD0031,WH-EAST,356,395,277,5,65.51,0.9,1
2024-04-26,PROD0031,WH-EAST,902,444,144,8,13.51,2.0,1
2024-04-27,PROD0031,WH-NORTH,1012,494,157,6,75.9,2.0,1
2024-04-28,PROD0031,WH-SOUTH,342,511,397,14,101.03,0.7,1
2024-04-29,PROD0031,WH-SOUTH,724,439,198,3,139.91,1.6,1
2024-04-30,PROD0031,WH-SOUTH,739,475,229,8,74.68,1.6,1
2024-05-01,PROD0031,WH-EAST,285,384,289,11,21.36,0.7,1
2024-05-02,PROD0031,WH-SOUTH,321,551,444,11,188.57,0.6,1
2024-05-03,PROD0031,WH-NORTH,754,519,268,3,142.04,1.5,1
2024-05-04,PROD0031,WH-SOUTH,613,568,364,8,129.79,1.1,1
2024-05-05,PROD0031,WH-EAST,827,463,188,12,31.55,1.8,1
2024-05-06,PROD0031,WH-NORTH,1078,573,214,13,195.75,1.9,1
2024-05-07,PROD0031,WH-EAST,710,603,367,13,177.84,1.2,1
2024-05-08,PROD0031,WH-NORTH,452,555,405,11,92.98,0.8,1
2024-05-09,PROD0031,WH-NORTH,1195,430,32,14,184.64,2.8,1
2024-05-10,PROD0031,WH-NORTH,339,496,383,12,143.8,0.7,1
2024-05-11,PROD0031,WH-EAST,1167,528,139,6,122.93,2.2,1
2024-05-12,PROD0031,WH-SOUTH,852,584,300,9,59.43,1.5,1
2024-05-13,PROD0031,WH-EAST,601,431,231,7,190.69,1.4,1
2024-05-14,PROD0031,WH-SOUTH,694,494,263,10,54.34,1.4,1
2024-05-15,PROD0031,WH-EAST,738,550,304,4,180.44,1.3,1
2024-05-16,PROD0031,WH-SOUTH,359,581,462,3,80.12,0.6,1
2024-05-17,PROD0031,WH-NORTH,1268,264,0,12,189.38,4.8,0
2024-05-18,PROD0031,WH-NORTH,476,355,197,6,101.14,1.3,1
2024-05-19,PROD0031,WH-SOUTH,963,560,239,7,188.22,1.7,1
2024-05-20,PROD0031,WH-SOUTH,1133,442,65,3,37.22,2.6,1
2024-05-21,PROD0031,WH-NORTH,1426,560,85,10,13.52,2.5,1
2024-05-22,PROD0031,WH-NORTH,1217,507,102,5,125.64,2.4,1
2024-05-23,PROD0031,WH-SOUTH,726,377,135,5,29.8,1.9,1
2024-05-24,PROD0031,WH-NORTH,1011,408,71,11,24.72,2.5,1
2024-05-25,PROD0031,WH-EAST,990,218,0,10,63.62,4.5,0
2024-05-26,PROD0031,WH-EAST,389,524,395,6,104.98,0.7,1
2024-05-27,PROD0031,WH-NORTH,1083,461,100,3,174.14,2.3,1
2024-05-28,PROD0031,WH-EAST,886,672,377,6,83.26,1.3,1
2024-05-29,PROD0031,WH-NORTH,376,508,383,10,159.73,0.7,1
2024-05-30,PROD0031,WH-NORTH,847,496,214,14,139.75,1.7,1
2024-05-31,PROD0031,WH-NORTH,1387,496,34,10,77.56,2.8,1
2024-06-01,PROD0031,WH-NORTH,934,682,371,8,53.39,1.4,1
2024-06-02,PROD0031,WH-SOUTH,596,567,369,11,8.96,1.1,1
2024-06-03,PROD0031,WH-NORTH,382,513,386,6,16.94,0.7,1
2024-06-04,PROD0031,WH-EAST,0,528,528,12,51.44,0.0,1
2024-06-05,PROD0031,WH-NORTH,797,487,222,4,191.62,1.6,1
2024-06-06,PROD0031,WH-NORTH,1275,511,86,5,192.04,2.5,1
2024-06-07,PROD0031,WH-NORTH,884,483,189,12,110.07,1.8,1
2024-06-08,PROD0031,WH-NORTH,398,523,391,10,136.06,0.8,1
2024-06-09,PROD0031,WH-EAST,1146,440,58,9,59.2,2.6,1
2024-06-10,PROD0031,WH-NORTH,1206,473,71,8,37.08,2.5,1
2024-06-11,PROD0031,WH-NORTH,1352,466,16,4,192.03,2.9,1
2024-06-12,PROD0031,WH-NORTH,1420,439,0,7,78.52,3.2,0
2024-06-13,PROD0031,WH-SOUTH,1431,409,0,4,60.72,3.5,0
2024-06-14,PROD0031,WH-SOUTH,438,298,152,4,102.8,1.5,1
2024-06-15,PROD0031,WH-SOUTH,549,513,330,13,51.03,1.1,1
2024-06-16,PROD0031,WH-NORTH,1332,471,27,4,31.55,2.8,1
2024-06-17,PROD0031,WH-NORTH,1053,469,118,9,131.83,2.2,1
2024-06-18,PROD0031,WH-SOUTH,893,693,396,12,181.88,1.3,1
2024-06-19,PROD0031,WH-EAST,1251,386,0,14,103.91,3.2,0
2024-06-20,PROD0031,WH-EAST,1218,520,114,13,116.99,2.3,1
2024-06-21,PROD0031,WH-EAST,1468,461,0,12,32.74,3.2,0
2024-06-22,PROD0031,WH-SOUTH,981,638,311,14,122.49,1.5,1
2024-06-23,PROD0031,WH-EAST,700,612,379,10,49.43,1.1,1
2024-06-24,PROD0031,WH-EAST,968,624,302,10,12.04,1.6,1
2024-06-25,PROD0031,WH-NORTH,278,517,425,11,49.95,0.5,1
2024-06-26,PROD0031,WH-SOUTH,1264,377,0,7,57.58,3.4,0
2024-06-27,PROD0031,WH-SOUTH,1148,533,151,13,64.65,2.2,1
2024-06-28,PROD0031,WH-SOUTH,1038,520,174,4,88.53,2.0,1
2024-01-01,PROD0032,WH-SOUTH,132,107,63,10,46.57,1.2,1
2024-01-02,PROD0032,WH-EAST,434,118,0,5,101.05,3.7,0
2024-01-03,PROD0032,WH-EAST,197,148,83,5,195.77,1.3,1
2024-01-04,PROD0032,WH-NORTH,428,197,55,4,172.7,2.2,1
2024-01-05,PROD0032,WH-SOUTH,226,172,97,13,149.77,1.3,1
2024-01-06,PROD0032,WH-SOUTH,379,99,0,3,165.11,3.8,0
2024-01-07,PROD0032,WH-EAST,247,190,108,3,132.18,1.3,1
2024-01-08,PROD0032,WH-SOUTH,402,149,15,4,155.62,2.7,1
2024-01-09,PROD0032,WH-NORTH,311,166,63,3,45.13,1.9,1
2024-01-10,PROD0032,WH-EAST,350,147,31,5,147.1,2.4,1
2024-01-11,PROD0032,WH-SOUTH,103,121,87,5,165.25,0.9,1
2024-01-12,PROD0032,WH-NORTH,304,189,88,3,195.36,1.6,1
2024-01-13,PROD0032,WH-EAST,239,198,119,4,170.75,1.2,1
2024-01-14,PROD0032,WH-EAST,87,111,82,8,127.75,0.8,1
2024-01-15,PROD0032,WH-EAST,391,109,0,12,85.7,3.6,0
2024-01-16,PROD0032,WH-SOUTH,79,151,125,14,60.34,0.5,1
2024-01-17,PROD0032,WH-NORTH,424,194,53,11,151.07,2.2,1
2024-01-18,PROD0032,WH-NORTH,421,113,0,11,37.97,3.7,0
2024-01-19,PROD0032,WH-NORTH,280,144,51,3,194.18,1.9,1
2024-01-20,PROD0032,WH-EAST,184,193,132,5,67.37,1.0,1
2024-01-21,PROD0032,WH-SOUTH,370,195,72,7,42.13,1.9,1
2024-01-22,PROD0032,WH-SOUTH,178,124,65,5,175.15,1.4,1
2024-01-23,PROD0032,WH-NORTH,314,126,22,5,146.52,2.5,1
2024-01-24,PROD0032,WH-NORTH,378,148,22,4,51.24,2.6,1
2024-01-25,PROD0032,WH-EAST,325,89,0,3,165.99,3.7,0
2024-01-26,PROD0032,WH-NORTH,185,130,69,3,71.1,1.4,1
2024-01-27,PROD0032,WH-EAST,436,121,0,14,135.41,3.6,0
2024-01-28,PROD0032,WH-NORTH,194,145,81,11,85.99,1.3,1
2024-01-29,PROD0032,WH-SOUTH,209,176,107,10,34.51,1.2,1
2024-01-30,PROD0032,WH-NORTH,78,137,111,5,41.53,0.6,1
2024-01-31,PROD0032,WH-EAST,224,141,67,10,155.59,1.6,1
2024-02-01,PROD0032,WH-NORTH,313,89,0,5,140.36,3.5,0
2024-02-02,PROD0032,WH-NORTH,170,134,78,2,193.56,1.3,1
2024-02-03,PROD0032,WH-NORTH,308,154,52,14,36.39,2.0,1
2024-02-04,PROD0032,WH-EAST,329,180,71,6,36.45,1.8,1
2024-02-05,PROD0032,WH-SOUTH,159,184,131,2,153.99,0.9,1
2024-02-06,PROD0032,WH-SOUTH,80,108,82,4,150.49,0.7,1
2024-02-07,PROD0032,WH-NORTH,419,168,29,3,29.65,2.5,1
2024-02-08,PROD0032,WH-NORTH,345,111,0,3,193.54,3.1,0
2024-02-09,PROD0032,WH-EAST,224,146,72,11,100.58,1.5,1
2024-02-10,PROD0032,WH-EAST,260,142,56,2,59.89,1.8,1
